symbol,date,open,high,low,close,volume,factor
000001,2022-07-25,3269.707,3273.1836,3243.0311,3250.388,271245744.0,1.0
000001,2022-07-26,3254.1852,3282.4133,3246.044,3277.4356,259468676.0,1.0
000001,2022-07-27,3271.7825,3282.5739,3265.7267,3275.7553,249131485.0,1.0
000001,2022-07-28,3287.5019,3305.7057,3277.1078,3282.5758,288055056.0,1.0
000001,2022-07-29,3282.8114,3294.8045,3246.3677,3253.2382,307331047.0,1.0
000001,2022-08-01,3246.6161,3264.3041,3225.5533,3259.9585,292204805.0,1.0
000001,2022-08-02,3231.2621,3231.2621,3155.1866,3186.2664,394176168.0,1.0
000001,2022-08-03,3188.8906,3217.5496,3159.457,3163.6741,324885673.0,1.0
000001,2022-08-04,3179.4278,3190.9992,3155.7039,3189.0391,260898943.0,1.0
000001,2022-08-05,3195.2274,3228.8863,3184.4549,3227.0267,274683729.0,1.0
000001,2022-08-08,3218.8511,3237.9693,3214.0826,3236.9337,254268050.0,1.0
000001,2022-08-09,3235.7351,3248.7718,3227.5394,3247.4318,259605467.0,1.0
000001,2022-08-10,3242.3622,3253.1662,3217.8065,3230.02,257583592.0,1.0
000001,2022-08-11,3243.4716,3281.6654,3237.9041,3281.6654,300605376.0,1.0
000001,2022-08-12,3275.77,3288.2233,3272.8406,3276.8877,299932928.0,1.0
000001,2022-08-15,3268.3653,3286.891,3261.8151,3276.087,287106773.0,1.0
000001,2022-08-16,3278.6756,3295.0226,3271.5703,3277.8847,303592274.0,1.0
000001,2022-08-17,3282.1008,3295.9976,3263.3483,3292.526,326124759.0,1.0
000001,2022-08-18,3286.3669,3289.1415,3270.5584,3277.5438,301694778.0,1.0
000001,2022-08-19,3275.6229,3286.4911,3258.0637,3258.0784,333535471.0,1.0
000001,2022-08-22,3249.7046,3278.1655,3247.187,3277.7943,314537869.0,1.0
000001,2022-08-23,3274.427,3284.5963,3262.6331,3276.2234,316566356.0,1.0
000001,2022-08-24,3279.1716,3281.8752,3212.386,3215.2033,366140577.0,1.0
000001,2022-08-25,3223.4645,3248.3505,3199.1242,3246.2481,336196165.0,1.0
000001,2022-08-26,3250.6276,3266.2737,3232.2766,3236.2226,309927554.0,1.0
000001,2022-08-29,3203.1022,3240.7275,3198.996,3240.7275,297015097.0,1.0
000001,2022-08-30,3240.1835,3243.746,3212.6346,3227.2203,294318914.0,1.0
000001,2022-08-31,3216.5257,3232.0158,3184.3936,3202.1378,344408829.0,1.0
000001,2022-09-01,3196.5367,3214.5583,3181.6256,3184.9797,274660541.0,1.0
000001,2022-09-02,3189.6439,3198.2812,3173.7929,3186.4781,250456911.0,1.0
000001,2022-09-05,3183.946,3199.9118,3172.0394,3199.9118,280675633.0,1.0
000001,2022-09-06,3207.933,3244.6353,3203.8161,3243.4466,318869689.0,1.0
000001,2022-09-07,3232.1368,3253.7671,3227.8225,3246.2943,301014466.0,1.0
000001,2022-09-08,3245.557,3253.7005,3233.8007,3235.5862,281680358.0,1.0
000001,2022-09-09,3241.1809,3266.1974,3236.5078,3262.0542,283827665.0,1.0
000001,2022-09-13,3272.0492,3278.1659,3259.6644,3263.7972,276189823.0,1.0
000001,2022-09-14,3224.6783,3250.8024,3221.9609,3237.5419,255193365.0,1.0
000001,2022-09-15,3248.9721,3254.1789,3174.3899,3199.9187,325206121.0,1.0
000001,2022-09-16,3189.8265,3191.8265,3126.3972,3126.3977,316475893.0,1.0
000001,2022-09-19,3122.7549,3135.5565,3101.2207,3115.6019,249113662.0,1.0
000001,2022-09-20,3127.8356,3140.0252,3114.0368,3122.4058,219942534.0,1.0
000001,2022-09-21,3116.0065,3129.8245,3091.2966,3117.1774,232972496.0,1.0
000001,2022-09-22,3098.7682,3125.6797,3092.8189,3108.9096,221140689.0,1.0
000001,2022-09-23,3106.8055,3124.6583,3072.2409,3088.3695,243057719.0,1.0
000001,2022-09-26,3067.5689,3102.6544,3048.5143,3051.226,262698628.0,1.0
000001,2022-09-27,3056.3917,3094.0389,3048.365,3093.8618,232735303.0,1.0
000001,2022-09-28,3089.0975,3089.0975,3044.864,3045.0668,230098650.0,1.0
000001,2022-09-29,3067.4727,3076.7615,3026.0792,3041.2046,230030416.0,1.0
000001,2022-09-30,3042.1664,3054.6129,3021.9309,3024.3905,204115336.0,1.0
000001,2022-10-10,3026.9354,3029.4478,2968.281,2974.1454,243404828.0,1.0
000001,2022-10-11,2978.0617,2986.9116,2953.4953,2979.7926,208635950.0,1.0
000001,2022-10-12,2976.7168,3025.5055,2934.0922,3025.5055,248013557.0,1.0
000001,2022-10-13,3008.3016,3036.2485,3004.4963,3016.3561,249683281.0,1.0
000001,2022-10-14,3035.0341,3084.2724,3035.0341,3071.9868,277304061.0,1.0
000001,2022-10-17,3060.5176,3087.1944,3052.7149,3084.9423,262608618.0,1.0
000001,2022-10-18,3094.9272,3099.9182,3074.2162,3080.9574,245634757.0,1.0
000001,2022-10-19,3073.2616,3081.3903,3044.3777,3044.3777,230895310.0,1.0
000001,2022-10-20,3029.3028,3070.2648,3013.6929,3035.0504,244736145.0,1.0
000001,2022-10-21,3038.0358,3055.4157,3026.9603,3038.9291,245254122.0,1.0
000001,2022-10-24,3034.7458,3064.4211,2965.1675,2977.5554,298085356.0,1.0
000001,2022-10-25,2969.156,3001.715,2944.2607,2976.283,255554160.0,1.0
000001,2022-10-26,2977.5643,3028.3478,2977.5643,2999.5036,268689492.0,1.0
000001,2022-10-27,3005.0373,3017.2629,2981.6889,2982.9029,265608254.0,1.0
000001,2022-10-28,2967.0221,2974.236,2908.9831,2915.9257,292531308.0,1.0
000001,2022-10-31,2893.1962,2926.015,2885.0894,2893.4829,301994203.0,1.0
000001,2022-11-01,2899.4985,2969.1995,2896.7572,2969.1995,319809578.0,1.0
000001,2022-11-02,2960.6465,3019.0486,2954.9478,3003.3699,325078248.0,1.0
000001,2022-11-03,2981.2038,3003.7207,2977.7162,2997.8057,259348567.0,1.0
000001,2022-11-04,2996.9971,3081.5903,2996.9971,3070.7964,329806740.0,1.0
000001,2022-11-07,3062.859,3088.1927,3054.4571,3077.817,320567097.0,1.0
000001,2022-11-08,3077.3056,3078.276,3047.4624,3064.4928,256522007.0,1.0
000001,2022-11-09,3064.4633,3073.9183,3046.1881,3048.1676,235637324.0,1.0
000001,2022-11-10,3031.6915,3047.9803,3022.8506,3036.1318,270371798.0,1.0
000001,2022-11-11,3099.65,3117.7419,3070.3007,3087.2926,409604534.0,1.0
000001,2022-11-14,3100.8669,3121.4056,3075.2152,3083.4013,361788216.0,1.0
